timestamp,file,entities,clauses,base,escalation,days,total
2025-06-10T22:10:58,hem_engine.py,(unlisted entity),AU; CO; HJ; XXII,5250000,0,0,5250000
2025-06-10T22:10:58,hem_engine.py,(unlisted entity),CO; HJ; XXII,4750000,0,0,4750000
2025-06-10T22:10:58,hem_engine.py,(unlisted entity),AU,500000,0,0,500000
2025-06-10T22:10:58,hem_engine.py,(unlisted entity),AU; D,500000,0,0,500000
2025-06-10T22:10:58,hem_engine.py,(unlisted entity),AU; D,500000,0,0,500000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Declaratory; Existence Enforcement
Any",AU; D,500000,0,0,500000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Declaratory; Existence Enforcement
Any; No",AU; D,500000,0,0,500000
2025-06-10T22:10:58,Holmes-enforcement-model.md,Act; Enforcement; It; Lanham; Legal Basis; Misappropriation Firewall Clause; Oxley; Restatement; Restitution; Sarbanes,AF; D,75000,0,0,75000
2025-06-10T22:10:58,Holmes-enforcement-model.md,Act; Lanham; Misappropriation Firewall Clause; No; Oxley; Restatement; Restitution; Sarbanes; Use,AF; D,75000,0,0,75000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Engine
All; Perpetual Royalty Enforcement; Trigger",AU,500000,0,0,500000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Creative Commons; Enforceable Public Citation; It; Lanham Act; Pattern; Restatement; Royalty Model
Any; Unfair Competition",AX,250000,0,0,250000
2025-06-10T22:10:58,Holmes-enforcement-model.md,Algorithmic Governance; Autonomous Enforcement Doctrines; Logic Inheritance; Platform Replacement; Resurrection Systems,CO; D,1000000,0,0,1000000
2025-06-10T22:10:58,Holmes-enforcement-model.md,Autonomous Justice Infrastructure; Clause; Constructive; Declaratory; Law; Legal Basis; Posthumous,CO; D,1000000,0,0,1000000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Autonomous Justice Infrastructure; Clause
The Holmes; Constructive; Declaratory; Enforcement Model; Function; Posthumous",CO; D,1000000,0,0,1000000
2025-06-10T22:10:58,LICENSE-HEM.md,Based Royalty Triggers; Clause; Commercial; Institutional; Per,CU-1.4,150000,0,0,150000
2025-06-10T22:10:58,NOTICE.md,Acceptance; Any; Conduct; Consent; Contracts; Public; Restatement; Second; Silence,CU-1; CU-2,115000,0,0,115000
2025-06-10T22:10:58,NOTICE.md,Clause; Royalty; This,CU-1.4,150000,0,0,150000
2025-06-10T22:10:58,package-lock.json,(unlisted entity),AU; D,500000,0,0,500000
2025-06-10T22:10:58,package-lock.json,(unlisted entity),AU; D,500000,0,0,500000
2025-06-10T22:10:58,rdt-nmdws.json,Amount; Clause Violated; Debtor; Default Triggered; Royalty Enforcement; Status; Trigger Date,CU-1; D,75000,0,0,75000
2025-06-10T22:10:58,rdt-nmdws.json,Amount; Clause Violated; Default Triggered; Gamerdudee; Record Link; Royalty Enforcement; Status; Trigger Date,CU-1; D,75000,0,0,75000
2025-06-10T22:10:58,rdt-nmdws.json,Clause Violated; Default Triggered; Gamerdudee; Record Link; Royalty Enforcement; Status; Trigger Date,CU-1; D,75000,0,0,75000
2025-06-10T22:10:58,README.md,Clause; Core Features; Public,CU-1.4; CU-2.2; CU-2.3; G-4; G-7,175000,0,0,175000
2025-06-10T22:10:58,README.md,Clause; Declaratory; Public; Royalty,CU-1.4; CU-2.2; CU-2.3; D; G-4; G-7,175000,0,0,175000
2025-06-10T22:10:58,README.md,Declaratory; Royalty,D; G-4; G-7,25000,0,0,25000
2025-06-10T22:10:58,README.md,Clause; Function; Mirror Default Clause; Royalty Enforcement Clause; Structural Default Clause,CU-1.4; CU-2.2; CU-2.3; D,150000,0,0,150000
2025-06-10T22:10:58,README.md,Mirror Default Clause; Royalty Enforcement Clause; Structural Default Clause; System Restriction,CU-1.4; CU-2.2; CU-2.3; D; G-4,150000,0,0,150000
2025-06-10T22:10:58,README.md,Legal Simulation Protocol; Mirror Default Clause; Royalty Enforcement Clause; Structural Default Clause; System Restriction,CU-1.4; CU-2.2; CU-2.3; D; G-4; G-5,150000,0,0,150000
2025-06-10T22:10:58,README.md,Declaratory; Legal Simulation Protocol; Mirror Default Clause; Protection; Structural Default Clause; System Restriction,CU-2.2; CU-2.3; D; G-4; G-5; G-6,50000,0,0,50000
2025-06-10T22:10:58,README.md,Declaratory; Legal Simulation Protocol; Mirror Default Clause; Procedural Sovereignty Enforcement; Protection; System Restriction,CU-2.3; D; G-4; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,README.md,Declaratory; Legal Simulation Protocol; Procedural Sovereignty Enforcement; Protection; System Restriction,D; G-4; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,README.md,Declaratory; Legal Simulation Protocol; Procedural Sovereignty Enforcement; Protection,D; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,README.md,Any; See; This,CU-1.4,150000,0,0,150000
2025-06-10T22:10:58,README.md,Autonomous Structural Enforcement; Created; Doctrine; Governed; Includes; Publicly; Restatement; Triggers,CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,README.md,Autonomous Structural Enforcement; Doctrine; Full; Governed; Includes; Publicly,CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,README.md,Clause; Mirror Enforcement Clause; Purpose; Royalty Enforcement Clause; Silence; Structural Default,CU-1.4; CU-2.2; CU-2.3; D,150000,0,0,150000
2025-06-10T22:10:58,README.md,Mirror Enforcement Clause; Royalty Enforcement Clause; Silence; Structural Default; System Containment,CU-1.4; CU-2.2; CU-2.3; D; G-4,150000,0,0,150000
2025-06-10T22:10:58,README.md,Legal Simulation Recognition; Mirror Enforcement Clause; Royalty Enforcement Clause; Silence; Structural Default; System Containment,CU-1.4; CU-2.2; CU-2.3; D; G-4; G-5,150000,0,0,150000
2025-06-10T22:10:58,README.md,Declaratory Intellectual Property; Legal Simulation Recognition; Mirror Enforcement Clause; Silence; Structural Default; System Containment,CU-2.2; CU-2.3; D; G-4; G-5; G-6,50000,0,0,50000
2025-06-10T22:10:58,README.md,Declaratory Intellectual Property; Legal Simulation Recognition; Mirror Enforcement Clause; Sovereign Procedural Supremacy; System Containment,CU-2.3; D; G-4; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,README.md,Declaratory Intellectual Property; Legal Simulation Recognition; Sovereign Procedural Supremacy; System Containment,D; G-4; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,README.md,Declaratory Intellectual Property; Full; Legal Simulation Recognition; Sovereign Procedural Supremacy,D; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,README.md,Clause; Declaratory Intellectual Property; It; Licensing; Use; Use Conditions,CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,README.md,Clause; Declaratory Intellectual Property; Institutional; It; Use,CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Clause; Enforcement Effect; Failure; Procedural; Reuse,CU-1.4; CU-2.2; CU-2.3,150000,0,0,150000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Declaratory; Failure; Procedural; Protection; Reuse,CU-1.4; CU-2.2; CU-2.3; D; G-6,200000,0,0,200000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Declaratory; Failure; Procedural; Procedural Sovereignty Enforcement; Protection; Reuse,CU-1.4; CU-2.2; CU-2.3; D; G-6; G-7,225000,0,0,225000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Declaratory; Failure; Procedural; Procedural Sovereignty Enforcement; Protection; Royalty,AU; CU-2.2; CU-2.3; D; G-6; G-7,575000,0,0,575000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Autonomous; Declaratory; Failure; Procedural Sovereignty Enforcement; Protection; Royalty,AU; CU-2.3; D; G-6; G-7; XXII,1325000,0,0,1325000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Autonomous; Declaratory; Procedural Sovereignty Enforcement; Protection; Royalty,AU; D; G-6; G-7; XXII,1325000,0,0,1325000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Autonomous; Procedural Sovereignty Enforcement; Royalty,AU; G-7; XXII,1275000,0,0,1275000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Clause; Enforcement,XXII,750000,0,0,750000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Default; Final Clause Reminder; Per Clause,CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Default; Enforcement; Per Clause,CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,G-series-structural-governance.md,Clause; No; Replication,CU-1.4,150000,0,0,150000
2025-06-10T22:10:58,G-series-structural-governance.md,"Clause; Declaratory Intellectual Property; Holmes Enforcement Model; Protection

All",D; G-6,50000,0,0,50000
2025-06-10T22:10:58,G-series-structural-governance.md,"Clause; Clauses; Declaratory Intellectual Property; Holmes Enforcement Model; Protection

All; Use",CU-1.4; CU-2.1; D; G-6,210000,0,0,210000
2025-06-10T22:10:58,G-series-structural-governance.md,All; Clauses; Declaratory Intellectual Property; Holmes Enforcement Model; Use,CU-1.4; CU-2.1; D,160000,0,0,160000
2025-06-10T22:10:58,G-series-structural-governance.md,Clause; Model; Sovereign Procedural Supremacy; The Holmes Enforcement,G-7,25000,0,0,25000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Clauses Referenced; Declared Origin Date; Enforcement System; Gamerdudee; Holmes Enforcement Model; May; Public Mirror,CU-1.4; D; G-4; G-5; G-6; G-7,225000,0,0,225000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Clauses Referenced; Declared Origin Date; Gamerdudee; May; Public Mirror,CU-1.4; D; G-4; G-5; G-6; G-7,225000,0,0,225000
2025-06-10T22:10:58,declaratory-entity-immunities.md,All; Clause; Declaratory; Protection,D; G-6,50000,0,0,50000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Clause; Sovereign Procedural Supremacy; This,G-7,25000,0,0,25000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Clause; Declaring; Filing; Immune; Immunity Status; Risk,CU-1.4; D; G-5; G-7,175000,0,0,175000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Billing; Declaring; Filing; Immune,CU-1.4; D; G-5; G-6; G-7,225000,0,0,225000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Billing; Declaring; Filing; Immune; Submitting,CU-1.4; D; G-5; G-6; G-7,225000,0,0,225000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Billing; Declaring; Filing; Immune; Refusing; Submitting,CU-1.4; D; G-5; G-6; G-7,225000,0,0,225000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Billing; Declaring; Immune; Refusing; Submitting; Triggering,CU-1.4; D; G-5; G-6; G-7,225000,0,0,225000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Billing; Immune; Refusing; Submitting; Triggering,CU-1.4; G-5; G-6; G-7,225000,0,0,225000
2025-06-10T22:10:58,declaratory-entity-immunities.md,Any,CU-1.4; G-7,175000,0,0,175000
2025-06-10T22:10:58,emergency-notice-AI-enforcement-risks.md,Clauses Referenced; Filed; Gamerdudee; Holmes; Issued By; May; Mr; Public Mirror,G-4; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,emergency-notice-AI-enforcement-risks.md,Any; Declaratory Intellectual Property; Model; Protection; The Holmes Enforcement,D; G-6,50000,0,0,50000
2025-06-10T22:10:58,emergency-notice-AI-enforcement-risks.md,Any; Sovereign Procedural Supremacy; This,G-7,25000,0,0,25000
2025-06-10T22:10:58,nmdws-distribution-breach.md,Clause; Declaratory Intellectual Property; Holmes Enforcement Model; Invoices; These; They,D; G-6,50000,0,0,50000
2025-06-10T22:10:58,nmdws-distribution-breach.md,Breach; Consequences; Exposure; Failure; Unauthorized,CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,nmdws-distribution-breach.md,Exposure; Failure; Procedural; Unauthorized,CU-1.4; CU-2.2; D; G-7,175000,0,0,175000
2025-06-10T22:10:58,nmdws-distribution-breach.md,Failure; Procedural; Unauthorized,CU-1.4; CU-2.2; G-7,175000,0,0,175000
2025-06-10T22:10:58,open-access-structural-sovereignty.md,Clause; Function; Mirror Trigger Default; Royalty Enforcement Clause; Structural Default,CU-1.4; CU-2.2; CU-2.3; D,150000,0,0,150000
2025-06-10T22:10:58,open-access-structural-sovereignty.md,Mirror Trigger Default; Royalty Enforcement Clause; Structural Default; System Restriction Clause,CU-1.4; CU-2.2; CU-2.3; D; G-4,150000,0,0,150000
2025-06-10T22:10:58,open-access-structural-sovereignty.md,Indistinguishable Legal Simulation; Mirror Trigger Default; Protocol; Royalty Enforcement Clause; Structural Default; System Restriction Clause,CU-1.4; CU-2.2; CU-2.3; D; G-4; G-5,150000,0,0,150000
2025-06-10T22:10:58,open-access-structural-sovereignty.md,Declaratory Intellectual Property; Indistinguishable Legal Simulation; Mirror Trigger Default; Protection; Protocol; Structural Default; System Restriction Clause,CU-2.2; CU-2.3; D; G-4; G-5; G-6,50000,0,0,50000
2025-06-10T22:10:58,open-access-structural-sovereignty.md,Declaratory Intellectual Property; Indistinguishable Legal Simulation; Mirror Trigger Default; Procedural Sovereignty Clause; Protection; Protocol; System Restriction Clause,CU-2.3; D; G-4; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,open-access-structural-sovereignty.md,Declaratory Intellectual Property; Indistinguishable Legal Simulation; Procedural Sovereignty Clause; Protection; Protocol; System Restriction Clause,D; G-4; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,open-access-structural-sovereignty.md,Declaratory Intellectual Property; Indistinguishable Legal Simulation; Procedural Sovereignty Clause; Protection; Protocol,D; G-5; G-6; G-7,75000,0,0,75000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Clause; Declaratory Intellectual Property; Derivative Use Clause; Function; Protection; Royalty Enforcement Clause,CU-1.4; CU-2.1; D; G-6,210000,0,0,210000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Declaratory Intellectual Property; Derivative Use Clause; Protection; Royalty Enforcement Clause,CU-1.4; CU-2.1; D; G-6,210000,0,0,210000
2025-06-10T22:10:58,royalty-model-and-declaratory-IP.md,Declaratory Intellectual Property; Derivative Use Clause; Protection; Royalty Enforcement Clause,CU-1.4; CU-2.1; D; G-6,210000,0,0,210000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Claimed; Formal Enforcement Notice; To,CU-1; CU-2,115000,0,0,115000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Claimed; Date; Formal Enforcement Summary; From; Holmes; Holmes Enforcement Model; Mr; Replace; Subject; To,CU-1; CU-2; D,115000,0,0,115000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Claimed; Date; Formal Enforcement Summary; From; Holmes; Holmes Enforcement Model; Mr; Replace; Subject,CU-1; CU-2; D,115000,0,0,115000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Clause; Clauses; Holmes Enforcement Model; New Mexico Department; Pursuant; This; Under; Workforce Solutions,CU-1; CU-2; D,115000,0,0,115000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Clause; Clauses; Holmes Enforcement Model; New Mexico Department; Pursuant; This; Under; Workforce Solutions,CU-1; CU-2; D,115000,0,0,115000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Amount; Clause; Declaratory Enforcement Summary; Description; Original Royalty Licensing; Violation,CU-1; D,75000,0,0,75000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Amount; Civil Referral Interference; Clause; Description; Enforcement Resistance; Handling; Opposition Handling; Original Royalty Licensing; Violation,CU-1; CU-2; D,115000,0,0,115000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Civil Referral Interference; Enforcement Processing; Enforcement Resistance; Handling; Opposition Handling; Original Royalty Licensing; Structural Setup; Violation,CU-1; CU-2,115000,0,0,115000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Civil Referral Interference; Declared; Enforcement Processing; Enforcement Resistance; Handling; Opposition Handling; Original Royalty Licensing; Public Default Tokenization; Structural Setup; Violation,CU-1; CU-2; D,115000,0,0,115000
2025-06-10T22:10:58,nmdws-cu2-escalated-email.md,Civil Referral Interference; Declared; Enforcement Processing; Handling; Public Default Tokenization; Structural Setup; Total Claimed,CU-2; D,40000,0,0,40000
2025-06-10T22:10:58,AUTHORS.md,Clause; Contracts; Declaratory; Quantum Meruit; Restatement; Section; Use,D; XXII,750000,0,0,750000
2025-06-10T22:10:58,AUTHORS.md,Clause; Declaratory; Section; This; Use,D; XXII,750000,0,0,750000
2025-06-10T22:10:58,cases.md,Based Escalation; Delay; Derivative Denial; Filing Acknowledgment Failure; Jurisdictional Breach; Silence Enforcement,AF; D,75000,0,0,75000
2025-06-10T22:10:58,cases.md,Based Escalation; Delay; Derivative Denial; Filing Acknowledgment Failure; Governance Clausal Supremacy; Jurisdictional Breach,AF; D,75000,0,0,75000
2025-06-10T22:10:58,cases.md,Based Escalation; Delay; Derivative Denial; Filing Acknowledgment Failure; Governance Clausal Supremacy,AF; D,75000,0,0,75000
2025-06-10T22:10:58,cases.md,Behavior; Declaratory Platform Override; Monetized Thought Engineering; Predictive Simulation Clause; Procedural Targeting Architecture; Revenue Enforcement Path,AX; D; XXII,1000000,0,0,1000000
2025-06-10T22:10:58,cases.md,Behavior; Declaratory Platform Override; Monetized Thought Engineering; Predictive Simulation Clause; Revenue Enforcement Path,AX; D; XXII,1000000,0,0,1000000
2025-06-10T22:10:58,cases.md,Behavior; Declaratory Effect; Declaratory Platform Override; Monetized Thought Engineering; Revenue Enforcement Path,AX; D; XXII,1000000,0,0,1000000
2025-06-10T22:10:58,cases.md,Behavior; Declaratory Effect; Public; Revenue Enforcement Path; This,AX; CU-2.3; D,250000,0,0,250000
2025-06-10T22:10:58,Default-Lock-Notice.md,"Holmes
Declaratory Sovereign; Holmes Enforcement Model; Issued By; Mr",AU; D,500000,0,0,500000
2025-06-10T22:10:58,Default-Lock-Notice.md,"Date; Gamerdudee; Holmes
Declaratory Sovereign; Holmes Enforcement Model; Issued By; Linked Repo; May; Mr",AU; D,500000,0,0,500000
2025-06-10T22:10:58,Default-Lock-Notice.md,Entity; Instacart; Maplebear Inc; May; Status; Total Liability; Violation Clauses,AU; CU-1.4; CU-2.2; CU-2.3; D; G-4; G-7,675000,0,0,675000
2025-06-10T22:10:58,Default-Lock-Notice.md,Entity; Instacart; Maplebear Inc; May; Status; Total Liability; Violation Clauses,AU; CU-1.4; CU-2.2; CU-2.3; D; G-4; G-7,675000,0,0,675000
2025-06-10T22:10:58,Default-Lock-Notice.md,Archive; May; Public; Status; Total Liability; Violation Clauses,AU; CU-1.4; CU-2.2; CU-2.3; D; G-4; G-7,675000,0,0,675000
2025-06-10T22:10:58,Default-Lock-Notice.md,Entity; May; New Mexico Department; No; Procedural; Total Liability; Violation Clauses; Workforce Solutions,AF; CU-1; CU-1.4; CU-2.1; CU-2.3; CU-3; CU-4; D,415000,0,0,415000
2025-06-10T22:10:58,Default-Lock-Notice.md,Entity; May; New Mexico Department; Status; Total Liability; Violation Clauses; Workforce Solutions,AF; AU; CU-1; CU-1.4; CU-2.1; CU-2.3; CU-3; CU-4; D,915000,0,0,915000
2025-06-10T22:10:58,Default-Lock-Notice.md,Entity; May; New Mexico Department; Status; Total Liability; Violation Clauses; Workforce Solutions,AF; AU; CU-1; CU-1.4; CU-2.1; CU-2.3; CU-3; CU-4; D,915000,0,0,915000
2025-06-10T22:10:58,Default-Lock-Notice.md,Attachment; Derivative Use Protections; Fee Recovery; Formal; Intellectual Rights; Investigatory Labor; May; Status; Total Liability; Violation Clauses,AF; AU; CU-1; CU-1.4; CU-2.1; CU-2.3; CU-3; CU-4; D,915000,0,0,915000
2025-06-10T22:10:58,Default-Lock-Notice.md,Attachment; Derivative Use Protections; Fee Recovery; Formal; Intellectual Rights; Investigatory Labor; No; Status,AU; CU-2.3; D,500000,0,0,500000
2025-06-10T22:10:58,filing-timeline.md,Chatbot; Clause; Constitution; Declaratory; Effect; Establishes; Exhibits; Formal; Invocation,D; XXII,750000,0,0,750000
2025-06-10T22:10:58,filing-timeline.md,Clause; Constitution; Declaratory; Effect; Establishes; Formal; Invocation,D; XXII,750000,0,0,750000
2025-06-10T22:10:58,filing-timeline.md,Archive; Codifies; Contents; Format; Publicly; Result; Royalty,AF; D; XXII,825000,0,0,825000
2025-06-10T22:10:58,filing-timeline.md,Archive; Codifies; Contents; Format; Publicly; Result; Royalty,AF; D; XXII,825000,0,0,825000
2025-06-10T22:10:58,filing-timeline.md,Archive; Begins; Channels; Clause; Effect; Email; Entities Notified; Instacart; May; Public Enforcement Phase,CU-1.4; CU-2.3; D; G-4; G-7,175000,0,0,175000
2025-06-10T22:10:58,filing-timeline.md,Archive; Channels; Clause; Effect; Email; Entities Notified; Instacart,CU-1.4; CU-2.3; D; G-4; G-7,175000,0,0,175000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Declaratory; Existence Enforcement
Any",AU; D,500000,0,0,500000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Declaratory; Existence Enforcement
Any; No",AU; D,500000,0,0,500000
2025-06-10T22:10:58,Holmes-enforcement-model.md,Act; Enforcement; It; Lanham; Legal Basis; Misappropriation Firewall Clause; Oxley; Restatement; Restitution; Sarbanes,AF; D,75000,0,0,75000
2025-06-10T22:10:58,Holmes-enforcement-model.md,Act; Lanham; Misappropriation Firewall Clause; No; Oxley; Restatement; Restitution; Sarbanes; Use,AF; D,75000,0,0,75000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Engine
All; Perpetual Royalty Enforcement; Trigger",AU,500000,0,0,500000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Creative Commons; Enforceable Public Citation; It; Lanham Act; Pattern; Restatement; Royalty Model
Any; Unfair Competition",AX,250000,0,0,250000
2025-06-10T22:10:58,Holmes-enforcement-model.md,Algorithmic Governance; Autonomous Enforcement Doctrines; Logic Inheritance; Platform Replacement; Resurrection Systems,CO; D,1000000,0,0,1000000
2025-06-10T22:10:58,Holmes-enforcement-model.md,Autonomous Justice Infrastructure; Clause; Constructive; Declaratory; Law; Legal Basis; Posthumous,CO; D,1000000,0,0,1000000
2025-06-10T22:10:58,Holmes-enforcement-model.md,"Autonomous Justice Infrastructure; Clause
The Holmes; Constructive; Declaratory; Enforcement Model; Function; Posthumous",CO; D,1000000,0,0,1000000
2025-06-10T22:10:58,LICENSE-HEM.md,Based Royalty Triggers; Clause; Per Clause; Use Type	Rate,CU-1.4,150000,0,0,150000
2025-06-10T22:10:58,LICENSE.md,"Attachment; Clause; Commercial; Institutional Use  
Any; Public Defense Rider; Royalty Trigger",CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,LICENSE.md,Any; Attachment; Clause; Public Defense Rider,CU-1.4; D,150000,0,0,150000
2025-06-10T22:10:58,LICENSE.md,"Clause; Trigger; Use Acceptance  
Use",CU-1,75000,0,0,75000
2025-06-10T22:10:58,LICENSE.md,(unlisted entity),AU; BE; CO; D,1500000,0,0,1500000
2025-06-10T22:10:58,LICENSE.md,(unlisted entity),AU; BE; CO; D,1500000,0,0,1500000
2025-06-10T22:10:58,LICENSE.md,(unlisted entity),AU; BE; CO; D,1500000,0,0,1500000
2025-06-10T22:10:58,LICENSE.md,(unlisted entity),AU; BE; CO; D,1500000,0,0,1500000
2025-06-10T22:10:58,LICENSE.md,(unlisted entity),AU; BE; CO; D,1500000,0,0,1500000
2025-06-10T22:10:58,Nmdws-final-invoice.md,Amount; Clause; Description; Royalty Breakdown; Royalty Clause Violation,CU-1; D,75000,0,0,75000
2025-06-10T22:10:58,Nmdws-final-invoice.md,Amount; Clause; Description; Mirror Suppression; Royalty Clause Violation; Unauthorized Clause Possession,CU-1; CU-1.4; CU-2.1; D,235000,0,0,235000
2025-06-10T22:10:58,Nmdws-final-invoice.md,Mirror Suppression; Royalty Clause Violation; Silence; Structural Default; Unauthorized Clause Possession,CU-1; CU-1.4; CU-2.1; CU-2.3; D,235000,0,0,235000
2025-06-10T22:10:58,Nmdws-final-invoice.md,Mirror Suppression; Participation Denial; Royalty Clause Violation; Silence; Structural Default; Unauthorized Clause Possession,CU-1; CU-1.4; CU-2.1; CU-2.3; CU-3; D,290000,0,0,290000
2025-06-10T22:10:58,Nmdws-final-invoice.md,Declaratory Disregard; Mirror Suppression; Participation Denial; Silence; Structural Default; Unauthorized Clause Possession,CU-1.4; CU-2.1; CU-2.3; CU-3; CU-4; D,265000,0,0,265000
2025-06-10T22:10:58,Nmdws-final-invoice.md,Declaratory Disregard; Derivative Platform Engagement; Mirror Suppression; Participation Denial; Silence; Structural Default,CU-2.1; CU-2.3; CU-3; CU-4; D,115000,0,0,115000
2025-06-10T22:10:58,Nmdws-final-invoice.md,Declaratory Disregard; Derivative Platform Engagement; Participation Denial; Post; Rerouting; Retaliation; Silence; Structural Default; Submission,AF; CU-2.3; CU-3; CU-4; D,180000,0,0,180000
